127.0.0.1 - - [30/Dec/2024:08:56:28 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:41 +0900] "GET /jspHomePage/home/uploads/12_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:41 +0900] "GET /jspHomePage/home/uploads/9_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:41 +0900] "GET /jspHomePage/home/uploads/10_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:41 +0900] "GET /jspHomePage/home/uploads/11_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:41 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:47 +0900] "GET /jspHomePage/home/customerRegistPage.jsp HTTP/1.1" 200 7184
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:47 +0900] "GET /jspHomePage/home/css/registPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:47 +0900] "GET /jspHomePage/home/js/registPage.js HTTP/1.1" 200 6592
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:49 +0900] "POST /jspHomePage/customerIdDupCheck.do HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:51 +0900] "POST /jspHomePage/customerIdDupCheck.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:53 +0900] "POST /customerDeleteSession.do HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:56:53 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:57:56 +0900] "GET /jspHomePage/home/customerRegistPage.jsp HTTP/1.1" 200 7387
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:57:56 +0900] "GET /jspHomePage/home/js/registPage.js HTTP/1.1" 200 6432
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:03 +0900] "POST /jspHomePage/customerIdDupCheck.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:05 +0900] "POST /customerDeleteSession.do HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:05 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:09 +0900] "GET /jspHomePage/home/customerRegistPage.jsp HTTP/1.1" 200 7387
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:09 +0900] "GET /jspHomePage/home/js/registPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:26 +0900] "GET /jspHomePage/home/zipCheckPage.jsp?check=y HTTP/1.1" 200 776
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:26 +0900] "GET /jspHomePage/home/js/registPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:26 +0900] "GET /jspHomePage/home/css/zipCode.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:29 +0900] "POST /jspHomePage/home/zipCheckPage.jsp HTTP/1.1" 200 13702
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:29 +0900] "GET /jspHomePage/home/js/registPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:32 +0900] "POST /jspHomePage/customerInsertCheck.do HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:58:39 +0900] "POST /jspHomePage/customerIdDupCheck.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:59:23 +0900] "POST /customerDeleteSession.do HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [30/Dec/2024:08:59:23 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:02:53 +0900] "GET /jspHomePage/home/customerRegistPage.jsp HTTP/1.1" 200 7413
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:02:53 +0900] "GET /jspHomePage/home/js/registPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:02:55 +0900] "POST /customerDeleteSession.do HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:05 +0900] "GET /jspHomePage/home/customerRegistPage.jsp HTTP/1.1" 200 7685
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:05 +0900] "GET /jspHomePage/home/js/registPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:07 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:07 +0900] "POST /customerDeleteSession.do HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:12 +0900] "GET /jspHomePage/home/customerRegistPage.jsp HTTP/1.1" 200 7685
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:14 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 6767
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:14 +0900] "POST /customerDeleteSession.do HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:14 +0900] "GET /jspHomePage/home/shop/css/shopPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:14 +0900] "GET /jspHomePage/home/uploads/8_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:14 +0900] "GET /jspHomePage/home/uploads/7_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:14 +0900] "GET /jspHomePage/home/uploads/6_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:04:17 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:10:28 +0900] "GET /jspHomePage/home/customerRegistPage.jsp HTTP/1.1" 200 7184
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:10:29 +0900] "GET /jspHomePage/home/js/registPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:10:48 +0900] "GET /jspHomePage/home/zipCheckPage.jsp?check=y HTTP/1.1" 200 776
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:10:50 +0900] "POST /jspHomePage/home/zipCheckPage.jsp HTTP/1.1" 200 13702
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:10:52 +0900] "POST /jspHomePage/customerIdDupCheck.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:10:54 +0900] "POST /jspHomePage/customerInsertCheck.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:10:54 +0900] "POST /jspHomePage/customerInsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:10:54 +0900] "GET /jspHomePage/mainPageAlert.do?status=6 HTTP/1.1" 200 10191
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:10:55 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:13:50 +0900] "GET /jspHomePage/home/customerRegistPage.jsp HTTP/1.1" 200 7184
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:13:50 +0900] "GET /jspHomePage/home/js/registPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:13:56 +0900] "POST /jspHomePage/customerIdDupCheck.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:11 +0900] "GET /jspHomePage/home/zipCheckPage.jsp?check=y HTTP/1.1" 200 776
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:13 +0900] "POST /jspHomePage/home/zipCheckPage.jsp HTTP/1.1" 200 13702
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:21 +0900] "POST /jspHomePage/customerInsertCheck.do HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:26 +0900] "POST /jspHomePage/customerIdDupCheck.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:29 +0900] "POST /jspHomePage/customerInsertCheck.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:29 +0900] "POST /jspHomePage/customerInsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:29 +0900] "GET /jspHomePage/mainPageAlert.do?status=6 HTTP/1.1" 200 10191
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:31 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:41 +0900] "POST /jspHomePage/customerLoginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:41 +0900] "GET /jspHomePage/mainPageAlert.do?status=3 HTTP/1.1" 200 9773
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:42 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 9635
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:46 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:47 +0900] "GET /jspHomePage/shopListSelect.do?no=11&type=1 HTTP/1.1" 200 4361
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:47 +0900] "GET /jspHomePage/home/uploads/11_content_3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:47 +0900] "GET /jspHomePage/home/uploads/11_content_2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:47 +0900] "GET /jspHomePage/home/uploads/11_content_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:50 +0900] "GET /jspHomePage/shopCartInsert.do?qt=3&no=11&type=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:50 +0900] "GET /jspHomePage/shopPageAlert.do?type=1&status=4 HTTP/1.1" 200 7044
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:51 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:52 +0900] "GET /jspHomePage/shopListSelect.do?no=10&type=1 HTTP/1.1" 200 4353
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:52 +0900] "GET /jspHomePage/home/uploads/10_content_3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:52 +0900] "GET /jspHomePage/home/uploads/10_content_2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:52 +0900] "GET /jspHomePage/home/uploads/10_content_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:53 +0900] "GET /jspHomePage/shopCartInsert.do?qt=1&no=10&type=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:53 +0900] "GET /jspHomePage/shopPageAlert.do?type=1&status=4 HTTP/1.1" 200 7044
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:54 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:54 +0900] "GET /jspHomePage/shopListSelect.do?no=11&type=1 HTTP/1.1" 200 4361
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:55 +0900] "GET /jspHomePage/shopCartInsert.do?qt=1&no=11&type=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:55 +0900] "GET /jspHomePage/shopPageAlert.do?type=1&status=5 HTTP/1.1" 200 7092
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:58 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:59 +0900] "GET /jspHomePage/shopCartSelect.do HTTP/1.1" 200 6626
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:59 +0900] "GET /jspHomePage/home/shop/css/shopCartPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:14:59 +0900] "GET /jspHomePage/home/shop/js/shopCartPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:04 +0900] "POST /jspHomePage/shopCartDelete.do?no=5 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:05 +0900] "GET /jspHomePage/shopCartSelect.do HTTP/1.1" 200 5871
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:16 +0900] "POST /jspHomePage/shopCartDelete.do?no=6 HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:18 +0900] "GET /jspHomePage/shopCartSelect.do HTTP/1.1" 200 5116
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:20 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:20 +0900] "GET /jspHomePage/shopListSelect.do?no=11&type=1 HTTP/1.1" 200 4361
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:23 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10074
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:23 +0900] "GET /jspHomePage/customerLogout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:23 +0900] "GET /jspHomePage/mainPageAlert.do?status=2 HTTP/1.1" 200 10212
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:26 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10071
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:27 +0900] "GET /jspHomePage/home/loginPopupPage.jsp HTTP/1.1" 200 1129
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:30 +0900] "POST /jspHomePage/customerPopLoginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:30 +0900] "GET /jspHomePage/popLoginAlert.do?status=3 HTTP/1.1" 200 1381
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:31 +0900] "GET /jspHomePage/home/loginPopupPage.jsp HTTP/1.1" 200 1213
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:31 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 9816
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:34 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 7241
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:35 +0900] "GET /jspHomePage/shopListSelect.do?no=11&type=1 HTTP/1.1" 200 4711
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:42 +0900] "GET /jspHomePage/shopListDelete.do?no=11&type=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:42 +0900] "GET /jspHomePage/shopPageAlert.do?status=3&type=1 HTTP/1.1" 200 7021
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:44 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 6882
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:48 +0900] "GET /jspHomePage/shopInsertPageSelect.do?type=1 HTTP/1.1" 200 5183
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:15:48 +0900] "GET /jspHomePage/home/shop/css/shopInsertPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:06 +0900] "GET /jspHomePage/shopInsertPageSelect.do?type=1 HTTP/1.1" 200 5183
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:16 +0900] "POST /jspHomePage/shopInsert.do?type=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:16 +0900] "GET /jspHomePage/shopPageAlert.do?type=1&status=2 HTTP/1.1" 200 7381
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:16 +0900] "GET /jspHomePage/home/uploads/13_title_1 HTTP/1.1" 200 171051
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:17 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 7237
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:17 +0900] "GET /jspHomePage/home/uploads/13_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:18 +0900] "GET /jspHomePage/shopInsertPageSelect.do?type=1 HTTP/1.1" 200 5183
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:27 +0900] "POST /jspHomePage/shopInsert.do?type=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:27 +0900] "GET /jspHomePage/shopPageAlert.do?type=1&status=2 HTTP/1.1" 200 7742
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:27 +0900] "GET /jspHomePage/home/uploads/14_title_1 HTTP/1.1" 200 281800
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:27 +0900] "GET /jspHomePage/home/uploads/13_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:27 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 7598
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:27 +0900] "GET /jspHomePage/home/uploads/14_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:28 +0900] "GET /jspHomePage/shopInsertPageSelect.do?type=1 HTTP/1.1" 200 5183
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:36 +0900] "POST /jspHomePage/shopInsert.do?type=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:36 +0900] "GET /jspHomePage/shopPageAlert.do?type=1&status=2 HTTP/1.1" 200 7836
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:36 +0900] "GET /jspHomePage/home/uploads/15_title_1 HTTP/1.1" 200 281800
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:36 +0900] "GET /jspHomePage/home/uploads/14_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:37 +0900] "GET /jspHomePage/home/uploads/13_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:37 +0900] "GET /jspHomePage/shopSelect.do?type=1 HTTP/1.1" 200 7692
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:37 +0900] "GET /jspHomePage/home/uploads/15_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:37 +0900] "GET /jspHomePage/home/uploads/14_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:38 +0900] "GET /jspHomePage/shopSelect.do?pageNum=2&type=1 HTTP/1.1" 200 4822
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:40 +0900] "GET /jspHomePage/shopSelect.do?pageNum=1&type=1 HTTP/1.1" 200 7692
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:40 +0900] "GET /jspHomePage/home/uploads/15_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:40 +0900] "GET /jspHomePage/home/uploads/14_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:40 +0900] "GET /jspHomePage/home/uploads/13_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:44 +0900] "POST /jspHomePage/shopFindSelect.do?type=1 HTTP/1.1" 200 4849
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:44 +0900] "GET /jspHomePage/home/uploads/15_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:46 +0900] "GET /jspHomePage/shopSelect.do?pageNum=1&type=1 HTTP/1.1" 200 7692
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:46 +0900] "GET /jspHomePage/home/uploads/15_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:46 +0900] "GET /jspHomePage/home/uploads/14_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:46 +0900] "GET /jspHomePage/home/uploads/13_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:52 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10033
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:52 +0900] "GET /jspHomePage/home/uploads/15_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:52 +0900] "GET /jspHomePage/home/uploads/14_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:52 +0900] "GET /jspHomePage/home/uploads/13_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:53 +0900] "GET /jspHomePage/myPageAlert.do HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:53 +0900] "GET /jspHomePage/home/myPage/css/myPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:58 +0900] "GET /jspHomePage/boardSelect.do HTTP/1.1" 200 10912
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:16:58 +0900] "GET /jspHomePage/home/board/css/boardPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:06 +0900] "GET /jspHomePage/boardFindSelect.do?findValue=author&findText=ad HTTP/1.1" 200 6120
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:10 +0900] "GET /jspHomePage/boardListSelect.do?rowNum=3 HTTP/1.1" 500 1524
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:14 +0900] "GET /jspHomePage/boardSelect.do HTTP/1.1" 200 10912
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:16 +0900] "GET /jspHomePage/boardListSelect.do?no=28&count=1 HTTP/1.1" 200 11117
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:16 +0900] "GET /jspHomePage/home/board/css/boardContentPage.css HTTP/1.1" 200 5186
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:16 +0900] "GET /jspHomePage/home/board/js/boardContentPage.js HTTP/1.1" 200 668
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:21 +0900] "GET /jspHomePage/boardCommentDelete.do?no=89&boardNo=28 HTTP/1.1" 200 9714
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:22 +0900] "GET /jspHomePage/boardListSelect.do?no=28 HTTP/1.1" 200 9573
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:34 +0900] "GET /jspHomePage/shopCartSelect.do HTTP/1.1" 200 3927
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:48 +0900] "GET /jspHomePage/mainPageAlert.do HTTP/1.1" 200 10033
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:48 +0900] "GET /jspHomePage/home/uploads/15_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:48 +0900] "GET /jspHomePage/home/uploads/14_title_1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Dec/2024:09:17:48 +0900] "GET /jspHomePage/home/uploads/13_title_1 HTTP/1.1" 304 -
